classID;tasa_cruce_cero;entropia_espectograma;avg_centroide_espectral;mfcc_1;mfcc_2;mfcc_3;mfcc_4;mfcc_5;mfcc_6;mfcc_7;mfcc_8;mfcc_9;mfcc_10;mfcc_11;mfcc_12;mfcc_13
2;17301;9.464683;2290.1790433479946;-270.03885;155.5818;-33.200844;17.940918;1.1850554;11.69273;-7.330957;19.206575;10.055875;9.756766;13.918696;4.171174;0.8582732
2;18929;8.767459;2648.4139951121697;-293.93884;130.59315;-19.643415;29.854815;7.6904163;22.327244;5.8344226;22.052849;2.6125135;5.5634985;7.4703054;1.3030783;0.08412334
2;25002;9.794134;3084.574222305739;-245.00023;139.00534;-47.18646;17.686003;1.386711;22.427225;0.03787833;19.572954;6.676945;8.806975;8.471691;-4.5945525;-2.0449817
2;18965;8.959498;2726.30230154119;-307.1898;132.07089;-10.510254;31.242907;5.908754;22.097515;2.8247683;21.477884;5.195298;7.080052;8.314322;0.3274196;1.5775968
2;15273;8.74729;2445.150059505094;-457.36658;155.69836;-5.2265463;24.405853;3.9416952;14.235206;-7.093409;7.901731;-1.5588018;1.9371729;10.095147;1.8055;1.9345094
2;13465;6.858782;2497.754120931648;-450.19824;139.51709;1.1343403;17.084166;10.723691;14.171352;0.5943105;6.19428;1.2948693;-0.76796263;12.142399;5.122964;3.2112842
2;14878;7.2901893;2452.4222581446784;-417.22092;141.48466;-1.6619077;15.803244;10.237422;12.308435;-5.110779;3.3678448;3.7926419;0.9562164;9.0334015;4.463877;5.084092
2;18784;8.517403;2852.2206745847784;-429.71423;136.46423;-15.611396;25.020525;-0.45977977;22.175966;-6.4221487;15.148256;3.4459567;7.467879;5.7049394;2.06772;2.0958254
2;17575;8.486794;2633.33433447971;-432.09616;148.19446;-19.686985;25.948406;2.3376725;19.571732;-8.653891;8.659765;3.7560105;9.740777;7.952485;-2.1129136;1.657234
2;15142;7.6920233;2504.042684173296;-423.88474;145.80133;-0.34459397;10.006088;5.881166;13.037949;-4.5317397;9.542709;5.1724367;2.505453;12.007204;0.7836056;2.1184146
2;13869;7.016755;2535.381566768631;-438.53198;142.09348;6.578853;16.99476;5.2016606;14.387318;-4.2277017;10.394295;6.2277203;2.664632;12.067407;0.34532437;3.0813794
2;14160;8.708192;2573.341313129863;-463.58075;144.79408;-3.991275;27.042442;3.3326159;18.4831;-7.217663;12.599074;3.991629;4.577512;8.223238;2.7006223;3.8439906
2;7688;8.527554;2193.1554439124766;-320.41315;163.05806;10.564992;9.926598;14.003502;14.133029;4.7247744;7.5354443;2.0021198;3.282877;7.822466;6.1617603;2.4736116
2;13028;8.794195;2564.987801628321;-290.6123;151.33841;-0.52179575;21.057417;10.581574;16.472136;3.4179878;3.32365;4.8409514;7.2383633;5.016409;2.169897;5.0682983
2;7369;8.202771;2209.643655020416;-299.18823;159.5949;11.257591;11.988114;8.904287;15.118444;2.6017432;9.333334;3.38582;3.2291667;8.457108;6.5686693;2.2608604
2;7051;8.482006;2126.0461783630376;-312.90494;165.50584;12.167401;6.762852;15.527817;14.269593;3.3196614;7.23414;4.217349;2.3999705;6.201612;6.549018;2.8046482
2;10795;8.934506;2663.728625434043;-263.19458;150.38136;3.1980038;23.742367;0.43827027;16.609705;2.4205234;8.850127;3.4903526;7.42266;8.402358;6.4088306;0.4392763
2;8801;8.634179;2351.5426917354766;-298.87762;157.98518;8.006094;12.41162;12.864453;14.334862;2.8347359;7.5219774;2.4740574;3.4833426;6.874443;5.071863;-0.16550563
2;7500;8.518746;2417.904382831142;-306.92224;158.56918;15.197181;12.070451;9.120612;14.031213;2.4478598;7.921017;5.151357;4.0040846;6.617857;7.2917566;1.1901697
2;11116;8.760593;2507.4702973920853;-295.39493;153.14357;4.1292553;19.50865;9.44499;16.718164;3.8180203;4.0039253;4.4049673;6.127297;7.3914814;4.492161;4.750993
2;14550;9.541097;2135.788625238251;-185.51573;169.59048;-36.148376;22.341877;-5.805544;18.611437;-3.4760616;13.433153;4.617527;6.4806895;5.3377156;1.381021;-0.44855678
2;11818;9.217909;1767.8526458870876;-160.0695;190.39049;-30.210276;18.36033;-17.640331;17.620218;-1.4477109;16.781904;8.401336;5.6233215;5.0107636;0.006003648;-1.320863
2;10050;8.918624;1852.0794724527616;-164.26169;182.68536;-25.780087;20.093521;-15.369492;20.052988;-1.4503233;21.450186;5.9223804;7.8758144;5.9484844;0.8274046;1.0565109
2;14734;8.214171;1953.0769138703245;-150.24481;174.05185;-44.810825;21.108622;-12.366463;21.913172;-2.910881;19.72417;7.5072236;8.9081335;6.6402245;0.04231419;4.4922004
2;12919;8.789299;1664.1952382767438;-173.6365;196.84329;-43.004898;15.856351;-14.334041;16.962536;-0.88795936;13.253507;8.649301;5.1280694;10.903622;1.732476;1.3098166
2;13833;9.376952;1762.9781375945545;-246.91986;182.333;-32.766964;10.93102;0.20875244;15.476253;6.770082;8.401234;5.864594;3.1753178;5.779627;2.1101139;-1.1297596
2;9343;8.254398;1421.0708116624917;-218.25299;189.93182;-25.423952;23.000376;-1.0837551;18.0477;7.3193345;12.80174;11.685645;7.6593637;4.728808;1.232338;-1.024119
3;419;5.240798;1891.4210422864264;-346.29013;171.8059;-25.826761;-19.52934;-37.70138;20.970995;-7.64479;-24.709787;-41.973396;-22.116112;-7.8469715;-8.081605;-7.941007
3;389;5.6886673;1580.2410926533955;-314.6064;189.87988;-34.48257;-14.606915;-62.98675;-2.7412329;-12.340481;-24.036402;-34.44553;-7.90348;-15.907474;-12.9814005;-5.838455
3;682;5.3725634;1615.8282425205418;-353.48636;178.24304;-22.765444;-34.087852;-39.916763;-4.790523;-18.08493;-28.078318;-24.38536;-0.84704256;3.7424872;3.158703;5.929143
3;8536;7.0043097;3914.113999995896;-434.8471;161.05975;35.526382;-18.852386;-11.209106;5.217688;13.812685;10.506102;1.5604875;0.70216566;5.35668;6.929995;7.941159
3;9484;7.7787967;2958.072733664001;-394.2699;164.32355;30.553705;-25.465797;-10.309248;9.279518;13.163081;6.78152;-3.6360455;-6.082711;0.18069938;5.700678;12.277758
3;10245;7.5647125;3568.231831243751;-425.9145;166.02843;34.977997;-21.82838;-6.088933;15.0209465;15.758288;5.763028;-1.8860967;-1.4885706;1.3041465;1.946615;6.15774
3;12812;7.6725764;3548.319968717296;-413.8951;170.29744;27.991009;-26.627144;-4.2725034;15.451815;11.36821;-0.41706762;-8.052212;-6.019565;0.5844889;4.636516;11.049929
3;8081;8.395063;3645.121433903365;-409.62347;137.00174;-6.425497;-9.028621;21.206705;22.413591;-24.617662;-21.390886;0.6329889;17.091114;1.1158608;-12.053688;-1.0686098
3;5991;8.3205595;3271.649251623996;-365.58704;144.33997;6.9054656;-3.4894378;11.3235855;7.6472306;-17.119913;-12.731668;0.82450247;10.092222;-4.597498;-11.326805;2.2649949
3;7446;8.329831;3142.641201021066;-362.6289;148.14316;13.073309;-6.1279483;6.187706;11.026549;-12.097259;-12.108025;-4.129782;8.420838;-2.0087821;-7.929698;2.4071686
3;9957;8.31787;3368.8955737263605;-355.25378;136.49469;-4.987042;4.770896;27.180296;10.431889;-27.19381;-14.106321;10.677392;15.321634;-15.601021;-14.008466;11.117045
2;13170;9.178036;2121.705261208032;-284.9351;168.92946;-31.954103;27.858265;-6.6062145;24.643806;-6.7428436;26.003742;-10.990172;16.769554;-4.6623063;10.433296;-0.4409163
2;17736;9.002955;2145.8961084190296;-270.41473;163.14157;-36.110138;16.402187;-2.0046554;26.129942;4.438535;23.254858;-12.061257;13.205251;-0.52758515;11.809341;4.593021
2;13156;9.401171;2218.3242594063986;-293.84668;166.75954;-28.909601;29.017553;-11.231688;31.639683;-7.406509;28.999374;-11.049573;16.316145;-5.5706525;13.836169;-0.9162685
2;13976;9.45416;2231.854814873348;-294.17215;166.96341;-28.092264;29.02174;-9.959839;26.832989;-6.9323554;27.34793;-12.57517;16.025688;-5.7178087;9.575883;-2.9198823
2;13146;8.853222;2204.8731512778595;-281.0448;155.68735;-25.983452;26.122118;-2.469623;25.063955;-1.5024619;23.387177;-2.7935948;16.631823;-1.4728011;9.631416;0.7227328
2;11334;8.74623;2067.4918014124287;-281.09964;157.07152;-22.610804;27.614159;-1.9953982;26.279991;0.7932005;25.301052;-3.1450896;15.705607;-1.3368248;9.226197;0.5551989
2;18216;9.555749;2228.377699620872;-278.82272;168.84145;-40.44963;19.7839;-6.2287273;25.413254;-8.458089;25.141226;-9.755721;14.891513;-4.3277225;13.104431;0.29869473
2;18806;9.529532;2199.6055358861267;-275.29175;171.59035;-42.21525;23.633333;-9.801246;29.921593;-6.692242;26.234768;-8.900729;15.521834;-8.381886;11.149159;-0.3269443
1;4840;7.7966847;2059.7265391875408;-287.22272;177.27858;-50.083218;56.805458;-10.605583;13.809739;22.906044;-3.195247;26.794601;-8.558617;14.176806;3.0877888;4.144029
1;8546;9.087879;2870.7739909262696;-291.47653;160.16501;-59.7336;61.418064;-17.783537;17.048132;17.417551;-5.5157676;22.719168;-15.455929;12.714774;-1.3055531;6.12477
1;4942;8.555968;2882.1297650311626;-284.41882;160.6323;-61.000572;63.207573;-17.996273;16.792091;18.347599;-6.3447657;21.718138;-14.328749;13.768921;0.59168947;5.6380258
1;17964;9.804075;2728.540156866934;-303.4829;165.73758;-66.57813;62.74872;3.0188882;5.240143;5.309235;-6.537596;35.31915;-16.412294;2.2890706;1.7770475;8.3222885
4;67234;11.679766;5416.497498603734;-594.9378;213.81342;-167.85602;-10.304839;4.7720685;-36.223682;26.116888;-13.101287;-7.5315547;14.916055;-21.920887;1.2076089;-2.8945258
4;73146;11.797769;6009.859495369918;-441.3918;198.36414;-178.32683;-10.252372;-2.9550385;-39.97208;28.689926;-13.390121;-1.0220207;24.185635;-13.552924;8.375807;-6.127778
4;76362;11.859118;6162.87004027152;-420.43958;191.94537;-177.6928;-10.259913;-3.1540353;-39.785507;27.92509;-13.431187;-0.48536566;24.252577;-13.481082;7.8605123;-6.915214
4;87898;12.001422;6692.516677749144;-402.6437;191.11021;-185.98087;-2.0029843;-1.4596258;-44.794086;27.264074;-17.736778;-3.6035905;23.600718;-16.384783;6.6632915;-8.729768
4;95418;12.098994;7054.143153613131;-391.5627;191.34848;-192.44629;3.9296293;-0.57633823;-48.446743;27.313402;-20.851664;-5.6460524;23.742323;-18.06492;6.414761;-9.805027
4;92476;12.072637;6920.520916402582;-412.09506;189.77692;-186.25952;1.7733679;0.6919684;-44.582928;28.97794;-15.889839;-0.82339704;27.101099;-14.536701;9.75501;-4.6694293
4;85192;12.008263;6588.914986087659;-424.8806;194.34885;-183.88408;-2.1323829;-0.56605303;-42.67018;30.061901;-14.109728;0.30217946;27.212786;-13.909706;10.116299;-4.2822495
4;75052;11.925113;5995.918174731561;-479.6852;210.9953;-177.4903;-3.514644;0.03245529;-41.308163;29.754269;-15.636461;-4.581474;21.00497;-19.452438;5.7276325;-6.4898467
4;68104;11.705619;5420.913680091559;-573.5476;213.43883;-163.27177;-8.388476;7.136447;-33.886387;26.143303;-12.16095;-5.405877;17.275301;-18.68048;3.7182937;-1.7431365
4;70910;11.790332;5721.592971088287;-499.2421;208.47765;-165.69322;-5.7561107;4.5511646;-34.768806;30.027596;-11.396874;-3.9811683;20.830826;-15.619263;6.2099805;-4.642951
4;68416;11.774832;5415.808941584578;-552.8896;217.38666;-161.79913;-4.89395;9.838951;-32.102272;27.801596;-11.266644;-3.582356;19.988901;-15.629209;6.647805;-1.5948688
4;67230;11.769723;5379.443580847134;-543.1243;217.67139;-161.47353;-4.726745;10.839981;-30.396782;28.862524;-10.398778;-2.4315016;20.91309;-14.030094;8.022899;-2.456399
4;69262;11.700047;5541.910116475317;-514.05756;208.18024;-162.93369;-7.3723574;8.561284;-31.35414;26.830269;-11.268295;-2.825242;19.286163;-14.8409605;6.953635;-4.853697
4;72664;11.829796;5771.520799945523;-487.56207;205.72772;-170.92998;-7.163369;5.2022586;-36.06126;25.802532;-14.000156;-4.221713;17.972681;-18.170006;5.1125836;-7.3661685
4;73892;11.874046;5883.3237700453055;-479.1764;207.05731;-175.61856;-5.8383007;3.2617831;-38.905308;26.325891;-15.627863;-5.033222;18.388203;-19.27916;4.826845;-7.7905817
4;73650;11.871306;5946.04499007727;-471.16248;205.31816;-176.74739;-6.795777;0.503185;-40.286488;27.33019;-15.577151;-5.197055;19.731602;-17.585443;5.965438;-7.306806
4;73678;11.825137;5998.561835534114;-452.31796;196.03656;-172.10875;-10.003711;-1.1743008;-39.153854;26.511873;-13.692035;-3.6860647;21.171774;-14.224024;7.0432925;-6.064509
6;3471;5.2948136;3464.6220245358327;-215.11447;115.51043;-19.854528;7.5433226;-3.559088;-7.473976;-9.710335;-6.4880834;-4.4134073;1.969822;1.8612052;3.816476;2.472317
9;13900;8.950041;2243.536641813479;-322.64725;164.23311;-9.69837;27.056974;-6.0318475;4.9768133;-12.244848;7.092605;-7.850213;-2.094198;-4.1069274;-6.187896;-8.089865
9;9204;8.221092;1642.1900074715957;-384.44458;178.46304;-10.872659;28.662874;-3.2724557;8.189529;-5.9292645;4.8346143;-3.7242236;-5.9045906;-4.9035187;-7.151302;-7.4016333
9;9788;8.744235;1619.2708719814534;-369.49716;181.24904;-3.6548386;30.549446;-4.5354133;7.0450563;-13.15108;2.696463;-8.3096485;-3.2767699;-3.2703238;-4.6182737;-10.57677
9;9240;7.708356;1580.005379016866;-365.1291;170.33774;-5.0639353;30.036537;1.2828741;9.441334;-0.27052346;7.735736;0.04264942;-0.17507675;0.33040005;-4.9516716;-2.7922957
9;10270;7.7898226;1680.031088900072;-340.39606;170.14487;-13.534409;28.67673;7.0864496;9.598058;-6.001544;9.886468;1.4534912;-1.5303051;-3.9237092;-5.5913973;-6.155845
9;10588;8.6898;1725.8594219642998;-352.28287;175.87477;-11.947393;30.518974;-6.735084;12.103778;-6.7458916;9.044048;-0.38455907;0.11516564;-7.8302374;-6.4646554;-7.940741
3;15704;7.550101;2880.243976586198;-480.18732;145.2291;14.656207;17.55898;-10.840635;3.4078238;4.152652;4.3056407;-2.5902443;-4.1612864;-4.1598883;-2.648658;-6.6566772
3;15800;7.317432;2749.870380804783;-473.76535;152.9548;16.136639;10.172249;-19.129496;-0.40396428;2.5268936;1.2565461;-6.1583476;-5.2596745;-3.9591796;-2.6825407;-6.8332696
3;14121;7.5379663;2608.1839693648026;-469.66122;155.38148;18.325079;12.493594;-18.425653;-0.5631928;1.0287501;-0.105813645;-5.5877066;-3.248446;-2.5455143;-1.8026797;-7.211237
3;18298;5.828621;3557.2023776697547;-489.71555;120.82028;14.871505;14.082286;-5.6509457;-4.9712505;4.4053802;-0.26469803;-0.6065075;-2.8893821;-2.3507164;-5.7900543;-11.485776
3;28959;7.857133;3923.077854194687;-502.97858;101.81868;-1.5545629;14.230474;-20.911663;-8.273666;-25.813774;-25.679583;-29.78232;-26.06689;-15.390654;-14.946778;-14.938216
3;33180;7.055786;4529.317378487235;-519.9964;91.329384;-4.597451;12.238052;-21.143639;-10.110132;-26.313541;-27.26228;-28.601006;-22.443277;-12.388103;-8.353765;-7.515393
3;31347;6.9709835;4333.322121261685;-510.18246;99.210144;-4.4608793;6.5439367;-27.013285;-13.194423;-28.748726;-27.170183;-24.425753;-16.347052;-6.168767;-6.682974;-8.870992
3;54508;8.601063;5864.062382502429;-548.7276;58.55059;-15.494644;19.092503;-8.246216;4.8130603;-12.401777;-11.759226;-15.782314;-18.252542;-17.261314;-20.561975;-18.554733
0;21860;10.4776945;1930.120623861059;-245.90944;230.25217;-90.71948;23.508589;-15.123361;-2.9233425;10.832773;-10.028506;1.1581709;9.894812;2.5406377;3.925541;0.7191831
0;21956;10.570992;1937.067269977016;-239.92921;230.77846;-91.89676;23.349195;-16.381853;-1.6451247;9.999329;-9.636487;0.26938704;9.561444;2.1183658;3.7350528;0.1798076
0;22490;10.531516;2004.5486663167408;-238.50485;227.08958;-94.36406;24.417833;-15.881912;-2.103455;8.342758;-11.029027;-2.2068603;6.884542;1.5464844;3.2545388;0.4472359
0;22003;10.51619;1977.4692195144944;-238.67558;227.98071;-92.69046;24.358421;-14.88517;-2.0333169;9.339353;-10.950963;-0.81047887;7.2321224;2.1509652;2.9556828;1.7386931
0;21876;10.532799;1976.3089810153488;-237.8795;228.1235;-91.63723;24.792963;-14.9670725;-2.2356625;10.022949;-10.47655;-0.61083806;8.425169;2.6930144;2.7404697;2.0052786
0;22396;10.598693;1996.7405088849928;-239.06245;227.55608;-93.797104;24.705898;-16.539816;-2.9611013;9.463434;-10.112053;-1.3947185;7.846997;2.7934694;3.2310688;1.1421856
0;23379;10.721501;2027.7428818512644;-239.27258;226.57054;-94.55845;26.342907;-16.677898;-2.2691064;9.2552595;-9.644705;-2.060452;7.8487983;1.9694587;3.083849;0.49591127
0;23598;10.794144;2023.6384498130856;-239.59782;227.82016;-95.052284;28.30636;-17.366362;-0.09045808;8.261155;-7.8628335;-2.4968948;9.989043;0.7108914;3.8057861;-0.051046472
0;23566;10.7784815;2022.565060656293;-238.95274;226.95047;-94.382484;26.593529;-16.058762;-0.8223409;9.001492;-8.3259325;-1.1671482;9.697925;1.3082026;3.7574127;0.29505736
0;23404;10.754016;2012.0896185511588;-240.45312;227.07709;-93.89015;25.746145;-15.848341;-1.2449734;8.813766;-8.881808;-1.3459117;8.729349;1.4508018;3.4050052;0.9100066
0;22183;10.611087;1953.7227955556584;-241.10092;230.51604;-92.83113;23.560904;-18.217155;-2.3376546;9.545996;-9.406381;-1.0032384;9.640316;2.0593076;3.7822158;0.31636333
0;22762;10.68642;1982.555812270229;-241.77129;229.73503;-94.06651;23.966055;-19.340214;-1.919866;8.891476;-8.843765;-2.14684;9.451186;1.8251741;4.440838;0.49810812
0;23045;10.721332;1976.523379486732;-242.70938;229.30428;-94.000946;23.621393;-18.499018;-0.7075866;9.523447;-8.944225;-1.678095;8.364242;1.0856373;3.7360275;0.80832493
0;22738;10.644063;1983.3271163835216;-241.08711;226.3;-92.3205;20.642292;-17.323093;-2.5301368;9.977236;-11.286753;-1.6224964;6.521347;1.3999454;2.6513083;1.572964
0;22124;10.534839;1968.2216161709987;-240.20592;226.72559;-92.2412;20.85749;-15.895013;-2.6104884;9.162834;-12.63414;-2.2875624;6.0993505;1.0024997;3.436011;1.5542943
0;22368;10.524933;1989.311019072887;-239.11565;225.62584;-92.353966;21.63279;-14.920396;-2.718653;9.515944;-12.111403;-2.376223;6.2903066;0.6532556;3.7962148;1.1222851
0;23169;10.66101;2017.8097941087976;-239.45354;225.08986;-93.05531;22.335802;-16.038103;-2.285587;9.652989;-10.352715;-1.984441;7.5052333;0.91282475;3.9318197;-0.117058046
0;23231;10.650506;2018.84691827776;-238.85788;226.42342;-94.09906;24.200745;-16.410442;-1.5474846;8.959161;-10.28389;-2.333015;8.03244;1.1988388;3.6803668;-0.5900003
7;56935;10.855553;5259.599386215893;-142.9287;187.36516;-77.67909;49.243008;-19.65519;11.52591;9.442957;2.9930916;14.119546;-5.992144;5.128745;-4.1956563;2.473739
7;66233;11.162117;5666.230650811169;-173.91022;184.41577;-85.82085;57.109116;-25.369005;13.562267;7.064652;7.9404364;15.326004;-5.901245;5.0321074;-4.000147;7.4058094
7;72310;11.500118;6023.626370814527;-186.13005;183.81564;-90.17689;60.847294;-30.747126;17.755352;3.4262366;12.217191;11.391769;-5.981138;6.0087843;-5.4409084;8.791956
7;44960;10.598432;4645.273984965673;-197.91304;192.96986;-68.877754;34.811077;-11.362122;8.348534;13.023775;3.4791918;11.056997;-5.9238353;0.4771429;-3.7748566;-0.18551484
7;73018;11.465719;5595.400289705539;-166.43442;169.54575;-88.54445;62.012844;-30.06746;16.817959;-1.8252128;2.699757;9.775739;-1.9161816;7.1281896;-4.634968;5.7297626
7;73067;11.611249;5648.617223588896;-167.60039;177.04652;-97.01382;66.55827;-37.040165;23.9921;-3.2226348;4.4691367;5.46846;-0.9998451;5.9812465;-3.7662401;6.1933017
7;63980;11.453771;5282.460479995627;-179.48735;183.15927;-95.19818;59.221783;-34.275497;24.62163;0.84523404;2.2257078;5.5249243;-2.9243639;5.261008;-2.867902;4.9325314
7;57378;11.319237;4955.113243621142;-192.17097;186.87073;-93.02913;53.57458;-34.133514;22.17053;0.86912346;2.7958207;9.448062;-4.5052423;5.148025;-2.0114727;4.735538
7;72274;11.458392;5478.745122725108;-155.9044;174.52835;-89.432785;61.275513;-36.89808;20.343527;-3.6277034;4.227427;5.1770926;0.7664161;9.875545;-8.003987;6.918519
7;71858;11.460547;5473.898056849253;-153.0478;178.05501;-94.414635;63.002018;-39.24519;20.436333;-6.485411;3.2473967;3.9337049;-0.84417516;6.469979;-9.119696;8.453537
7;74388;11.524959;5551.007433578809;-146.5297;179.15797;-97.9355;64.51862;-42.33756;21.402365;-9.387541;2.6561904;2.4240034;0.020224987;7.2971296;-8.10446;8.568782
7;73239;11.503931;5435.433142892922;-155.0525;180.03737;-96.15302;62.560898;-41.33027;22.109768;-7.7941184;2.8495407;3.5161643;0.6921325;9.460015;-6.3480477;7.0068145
7;73765;11.52492;5483.74695892235;-167.10497;176.8445;-94.85617;64.07101;-37.988937;22.582058;-5.1774664;5.0554304;6.7165613;0.0860421;8.18423;-5.3838406;6.7835197
7;78063;11.64686;5723.846778669848;-165.9083;171.8011;-93.87321;68.58245;-37.84946;23.971632;-4.570153;8.523785;7.352106;0.011317795;5.723533;-6.102673;5.624721
7;78304;11.605106;5780.663901967124;-166.36504;169.49875;-90.47796;68.47391;-38.71152;26.184711;-4.30781;9.860437;6.4982405;-0.045810968;4.6955767;-6.751351;4.0743494
7;62608;11.370693;5030.477773214468;-199.70323;180.77032;-83.55767;54.795788;-33.739727;22.309687;-0.28701314;6.209263;9.276968;0.41944185;6.653361;-4.962055;4.57867
7;79979;11.610995;5754.710832557055;-158.51117;172.77382;-91.31602;68.40374;-41.16449;22.727545;-5.5883327;7.17246;2.482955;-5.4716535;9.695695;-5.3134017;7.546856
7;75448;11.432999;5542.821578910725;-154.99387;173.70259;-86.521385;65.37359;-37.807945;21.735357;-2.271479;4.8600445;2.516918;-7.4939194;8.793173;-6.717954;6.4425635
7;74070;11.326838;5494.6140514440285;-158.3428;173.73505;-86.87741;63.921837;-36.37964;23.435757;-1.2902114;5.012745;4.577314;-6.919244;8.730363;-6.038952;6.680533
7;77848;11.438504;5655.647455049634;-166.1666;173.89757;-90.45118;66.04711;-40.46871;27.31584;-4.845757;8.640091;4.910199;-4.3548245;9.336574;-5.8192253;7.057791
